legal_municipality_key,municipality_name_official,municipality_type,member_psd_count,member_psd_codes,member_municipality_id_count,member_municipality_ids,counties,register_as_of_date,source_page_url,source_download_url
PA-MUNI-022764,RESERVE TWP,township,1,711203,1,022764,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-022795,RICHLAND TWP,township,1,711002,1,022795,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-022824,ROBINSON TWP,township,1,731004,1,022824,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023034,SHALER TWP,township,1,711204,1,023034,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023063,SHARPSBURG BORO,borough,1,710406,1,023063,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023094,SOUTH FAYETTE TWP,township,1,731301,1,023094,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023125,SOUTH PARK TWP,township,1,731401,1,023125,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023154,SOUTH VERSAILLES TWP,township,2,651404;720403,1,023154,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023183,SPRINGDALE BORO,borough,1,710103,1,023183,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023214,SPRINGDALE TWP,township,1,710104,1,023214,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023244,STOWE TWP,township,1,731602,1,023244,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023353,TRAFFORD BORO,borough,1,651504,2,023353;651683,ALLEGHENY;WESTMORELAND,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023394,UPPER ST CLAIR TWP,township,1,731701,1,023394,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023423,VERONA BORO,borough,1,720702,1,023423,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023483,WALL BORO,borough,1,720103,1,023483,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023603,WEST MIFFLIN BORO,borough,1,732001,1,023603,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023693,WHITE OAK BORO,borough,2,651405;720405,1,023693,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023754,WILKINS TWP,township,1,721012,1,023754,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-023813,WILMERDING BORO,borough,1,720104,1,023813,ALLEGHENY,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030063,APPLEWOLD BORO,borough,1,030201,1,030063,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030093,ATWOOD BORO,borough,1,030202,1,030093,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030125,BETHEL TWP,township,1,030203,1,030125,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030185,BRADYS BEND TWP,township,1,100301,1,030185,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030245,CADOGAN TWP,township,1,030206,1,030245,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030275,COWANSHANNOCK TWP,township,1,030207,1,030275,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030303,DAYTON BORO,borough,1,030208,1,030303,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030335,EAST FRANKLIN TWP,township,1,030209,1,030335,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030363,ELDERTON BORO,borough,1,030210,1,030363,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030393,FORD CITY BORO,borough,1,030211,1,030393,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030423,FORD CLIFF BORO,borough,1,030212,1,030423,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030573,KITTANNING BORO,borough,1,030213,1,030573,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030605,KITTANNING TWP,township,1,030214,1,030605,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030633,LEECHBURG BORO,borough,1,030302,1,030633,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030695,MAHONING TWP,township,1,160602,1,030695,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030725,MANOR TWP,township,1,030215,1,030725,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030753,MANORVILLE BORO,borough,1,030216,1,030753,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030783,NORTH APOLLO BORO,borough,1,030103,1,030783,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030815,NORTH BUFFALO TWP,township,1,030217,1,030815,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030842,PARKER CITY,city,1,160102,1,030842,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030905,PERRY TWP,township,1,100302,1,030905,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030935,PINE TWP,township,1,030218,1,030935,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-030965,PLUMCREEK TWP,township,1,030219,1,030965,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-031085,SOUTH BEND TWP,township,1,030222,1,031085,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-031145,SOUTH BUFFALO TWP,township,1,100202,1,031145,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-031175,SUGARCREEK TWP,township,1,100303,1,031175,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-031235,WASHINGTON TWP,township,1,030224,1,031235,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-031295,WEST FRANKLIN TWP,township,1,030226,1,031295,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-031323,WEST KITTANNING BORO,borough,1,030227,1,031323,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-031353,WORTHINGTON BORO,borough,1,030228,1,031353,ARMSTRONG,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040032,ALIQUIPPA CITY,city,1,040101,1,040032,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040063,AMBRIDGE BORO,borough,1,040201,1,040063,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040093,BADEN BORO,borough,1,040202,1,040093,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040123,BEAVER BORO,borough,1,040301,1,040123,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040152,BEAVER FALLS CITY,city,1,040401,1,040152,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040183,BIG BEAVER BORO,borough,1,040402,1,040183,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040243,BRIDGEWATER BORO,borough,1,040302,1,040243,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040275,BRIGHTON TWP,township,1,040303,1,040275,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040305,CENTER TWP,township,1,040601,1,040305,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040335,CHIPPEWA TWP,township,1,040501,1,040335,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040363,CONWAY BORO,borough,1,040701,1,040363,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040393,DARLINGTON BORO,borough,1,040502,1,040393,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040425,DARLINGTON TWP,township,1,040503,1,040425,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040455,DAUGHERTY TWP,township,1,041001,1,040455,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040483,EAST ROCHESTER BORO,borough,1,041201,1,040483,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040513,EASTVALE BORO,borough,1,040403,1,040513,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040543,ECONOMY BORO,borough,1,040203,1,040543,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040553,ELLWOOD CITY BORO,borough,1,370102,2,040553;370093,BEAVER;LAWRENCE,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040573,FALLSTON BORO,borough,1,041002,1,040573,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040635,FRANKLIN TWP,township,1,041101,1,040635,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-040663,FREEDOM BORO,borough,1,040702,1,040663,BEAVER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
