psd_code,counties,municipality_ids,municipality_name_official,municipality_type_from_official_suffix,school_district_id,school_district_name,scope_category,municipal_nonresident_eit_percent,municipal_nonresident_eit_effective_date,municipal_resident_eit_percent,municipal_resident_eit_effective_date,school_district_eit_percent,school_district_pit_percent,total_resident_income_tax_percent,municipal_lst_dollars,school_district_lst_dollars,total_lst_dollars,eit_collector,eit_collector_website,tax_collection_district_name,date_last_updated,register_as_of_date,source_page_url,source_download_url,philadelphia_overlay_url,retrieved_at
030204,ARMSTRONG,030155,BOGGS TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030205,ARMSTRONG,030215,BURRELL TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030206,ARMSTRONG,030245,CADOGAN TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/1979,0.5,09/30/1979,0.5,0,1,10,0,10,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030207,ARMSTRONG,030275,COWANSHANNOCK TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030208,ARMSTRONG,030303,DAYTON BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030209,ARMSTRONG,030335,EAST FRANKLIN TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030210,ARMSTRONG,030363,ELDERTON BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,10,0,10,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030211,ARMSTRONG,030393,FORD CITY BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/1975,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030212,ARMSTRONG,030423,FORD CLIFF BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030213,ARMSTRONG,030573,KITTANNING BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030214,ARMSTRONG,030605,KITTANNING TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/1978,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030215,ARMSTRONG,030725,MANOR TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030216,ARMSTRONG,030753,MANORVILLE BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/1976,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030217,ARMSTRONG,030815,NORTH BUFFALO TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/1978,0.5,01/01/1978,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030218,ARMSTRONG,030935,PINE TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030219,ARMSTRONG,030965,PLUMCREEK TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030220,ARMSTRONG,030995,RAYBURN TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030221,ARMSTRONG,031053,RURAL VALLEY BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030222,ARMSTRONG,031085,SOUTH BEND TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,01/01/1977,0.5,01/01/1977,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030223,ARMSTRONG,031205,VALLEY TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,01/20/2022,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030224,ARMSTRONG,031235,WASHINGTON TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,10,0,10,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030225,ARMSTRONG,031265,WAYNE TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030226,ARMSTRONG,031295,WEST FRANKLIN TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030227,ARMSTRONG,031323,WEST KITTANNING BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030228,ARMSTRONG,031353,WORTHINGTON BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030229,INDIANA,320963,SMICKSBURG BORO,borough,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/1983,0.5,,0.5,0,1,10,0,10,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030230,INDIANA,321055,WEST MAHONING TWP,township,030852,ARMSTRONG S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,01/01/1978,0.5,,0.5,0,1,0,0,0,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030301,ARMSTRONG,030485,GILPIN TWP,township,034503,LEECHBURG AREA S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,5,5,10,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030302,ARMSTRONG,030633,LEECHBURG BORO,borough,034503,LEECHBURG AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
030303,WESTMORELAND,651833,WEST LEECHBURG BORO,borough,034503,LEECHBURG AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,ARMSTRONG TAX COLLECTION DISTRICT,2026-06-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040101,BEAVER,040032,ALIQUIPPA CITY,city,040503,ALIQUIPPA S D,MUNICIPAL_EIT_WORK_LOCATION,1.2,01/01/2016,0.7,01/01/2016,0.5,0,1.2,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-05-22,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040201,BEAVER,040063,AMBRIDGE BORO,borough,040703,AMBRIDGE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-06-05,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040202,BEAVER,040093,BADEN BORO,borough,040703,AMBRIDGE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,01/01/2012,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-06-05,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040203,BEAVER,040543,ECONOMY BORO,borough,040703,AMBRIDGE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,01/01/1963,0.5,01/01/1963,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-06-05,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040204,BEAVER,040814,HARMONY TWP,township,040703,AMBRIDGE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2018,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-06-05,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040205,BEAVER,041533,SOUTH HEIGHTS BORO,borough,040703,AMBRIDGE AREA S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-06-05,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040301,BEAVER,040123,BEAVER BORO,borough,041203,BEAVER AREA S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-06-23,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040302,BEAVER,040243,BRIDGEWATER BORO,borough,041203,BEAVER AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2017,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-06-23,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040303,BEAVER,040275,BRIGHTON TWP,township,041203,BEAVER AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-06-23,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040304,BEAVER,041554,VANPORT TWP,township,041203,BEAVER AREA S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-06-23,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040401,BEAVER,040152,BEAVER FALLS CITY,city,041503,BIG BEAVER FALLS A S D,MUNICIPAL_EIT_WORK_LOCATION,1.5,01/01/2004,1,01/01/2016,0.5,0,1.5,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-05-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040402,BEAVER,040183,BIG BEAVER BORO,borough,041503,BIG BEAVER FALLS A S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-05-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040403,BEAVER,040513,EASTVALE BORO,borough,041503,BIG BEAVER FALLS A S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-05-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040404,BEAVER,040843,HOMEWOOD BORO,borough,041503,BIG BEAVER FALLS A S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-05-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040405,BEAVER,040993,KOPPEL BORO,borough,041503,BIG BEAVER FALLS A S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-05-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040406,BEAVER,041143,NEW GALILEE BORO,borough,041503,BIG BEAVER FALLS A S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,5,5,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-05-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
040407,BEAVER,041595,WHITE TWP,township,041503,BIG BEAVER FALLS A S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,5,5,10,Berkheimer Tax Administrator,http://www.hab-inc.com,BEAVER TAX COLLECTION DISTRICT,2026-05-19,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
